,Tokens,yomi,pos,difficulty,wtype,KNOW,WRITE,READ,SPEAK,LISTEN
9884,道路,ドウロ,名詞,lower intermediate,Chinese,1.66606495485932,0.84289554595942,1.06185974425382,1.33880640080316,1.28441895564699
9896,通す,トオス,動詞1類,lower intermediate,native Jap.,1.95215062844725,0.815191925975113,1.09267278817555,1.0575097198371,1.17555232728001
9901,通り,トオリ,名詞,lower intermediate,native Jap.,1.88814059355632,1.03700731856545,1.27442921938612,1.25887084389936,1.37043682448022
9908,都会,トカイ,名詞,lower intermediate,Chinese,1.86412056459725,0.886424330877617,1.3788959863135,1.14632613657542,1.21247516749834
9917,どきどき,ドキドキ,動詞3類,lower intermediate,native Jap.,1.79098498757405,0.716620876157958,1.158523084383,1.172152861837,1.20607750845073
9933,得意,トクイ,名詞,lower intermediate,Chinese,1.9177719992792,1.10822497368035,1.3016151303861,1.40638680385919,1.39363926790983
9948,読書,ドクショ,名詞,lower intermediate,Chinese,1.91077469055924,0.952324332569672,1.35638164882841,1.19479673176846,1.28614061527178
9996,床屋,トコヤ,名詞,lower intermediate,native Jap.,1.82699867707695,0.290023289223829,0.788567360249407,0.749658928390723,0.881648390260579
9998,ところが,トコロガ,接続詞,lower intermediate,native Jap.,1.73614369719495,0.58855496855898,1.03754468628999,0.575305901822162,0.837177507956966
10004,都市,トシ,名詞,lower intermediate,Chinese,1.88413417893603,0.858726153850368,1.21559260349324,1.03321138824421,1.19050721036883
10006,年上,トシウエ,名詞,lower intermediate,native Jap.,1.73300139727861,0.867374884723729,1.04598971444579,1.07038488020618,1.05037243506925
10012,年下,トシシタ,名詞,lower intermediate,native Jap.,1.93898906449232,0.557745358863081,0.819804773446283,0.982368606133906,1.19886432136158
10035,土地,トチ,名詞,lower intermediate,Chinese,1.83869110852204,0.869737404522536,1.19922056583637,1.04135528122111,1.24389377542694
10043,特急,トッキュウ,名詞,lower intermediate,Chinese,1.89586745204609,0.436018466295091,0.879006706394209,0.657889819752206,0.918594714597284
10070,トップ,トップ,名詞,lower intermediate,foreign,1.91858148789,0.834991570108213,1.09774104618064,1.21099559346347,1.24830957805197
10127,泊まる,トマル,動詞1類,lower intermediate,native Jap.,1.77638957214528,0.611087334590205,1.22229162952654,1.15934354060521,1.17559616615642
10133,泊める,トメル,動詞2類,lower intermediate,native Jap.,1.89157307184032,0.219274507985082,0.687011549462357,0.71891330316575,0.724982815786301
10134,留める,トメル,動詞2類,lower intermediate,native Jap.,1.86673065648998,0.523399118022866,0.769016216346316,0.848675408929367,0.875502987803926
10150,トライ,トライ,名詞,lower intermediate,foreign,1.73080279802666,0.594633269440642,0.786504131828179,0.629846028571504,0.775443160302937
10217,努力,ドリョク,名詞,lower intermediate,Chinese,1.84651087892745,0.712214711253387,1.09952300149777,1.11677712823698,1.34262911035544
10234,取れる,トレル,動詞2類,lower intermediate,native Jap.,1.88037097606638,1.00386445658813,1.1379346234849,1.14955558521339,1.17040597102194
10248,豚カツ,トンカツ,名詞,lower intermediate,hybird,1.87658790435902,0.701591920419157,0.709460946272297,1.03057958036223,0.982242250573266
10254,どんどん,ドンドン,副詞,lower intermediate,native Jap.,1.93853177147502,0.757239273184454,0.993123446668896,1.25349808373665,1.24205014586283
10261,名,ナ,名詞,lower intermediate,native Jap.,1.86129587559526,0.966131009501832,1.02926680908963,1.00226966893666,1.08566518395357
10266,内科,ナイカ,名詞,lower intermediate,Chinese,1.87680525334575,0.565364383810259,0.946359658352212,0.96648663343201,1.07877618347079
10299,治る,ナオル,動詞1類,lower intermediate,native Jap.,1.71493544256012,0.804175390398712,1.05347244984894,1.00001184491192,1.11145972797279
10300,直る,ナオル,動詞1類,lower intermediate,native Jap.,1.92688605566603,0.950315419308552,1.1001236845517,1.25610379653545,1.20601796446674
10302,仲,ナカ,名詞,lower intermediate,native Jap.,1.87805266677003,0.476469792029547,0.956235903217846,1.0172536535962,1.05333501483914
10305,長生き,ナガイキ,名詞,lower intermediate,native Jap.,1.70329001592149,0.640017164347766,0.789715820745838,1.07960652619014,1.20037637229878
10311,流す,ナガス,動詞1類,lower intermediate,native Jap.,1.76660336259306,0.823275622660754,0.939633721094784,1.06174475500555,1.14627075494122
10317,半ば,ナカバ,名詞,lower intermediate,native Jap.,1.76888760768748,0.44777779147241,0.682206772544035,0.537007418088089,0.72052816437795
10323,中身,ナカミ,名詞,lower intermediate,native Jap.,1.90044606685639,0.932162105870892,1.02683061759205,1.12645048791378,1.23939255160572
10334,鳴き声,ナキゴエ,名詞,lower intermediate,native Jap.,2.04851848930297,0.197582548461041,0.780796716203138,0.644088934460587,0.870332795627278
10335,泣き声,ナキゴエ,名詞,lower intermediate,native Jap.,1.78435683355461,0.555420612296807,0.950159509616175,0.781290833095517,0.930280447848333
10338,泣く,ナク,動詞1類,lower intermediate,native Jap.,1.97722130472814,0.680090156331613,0.935731937246568,1.01784949108346,1.00872817439488
10355,投げる,ナゲル,動詞2類,lower intermediate,native Jap.,1.83418849439945,1.07080566543272,1.33288941558982,1.34550072923316,1.41229128750713
10367,なす,ナス,動詞1類,lower intermediate,native Jap.,1.64192891256004,0.687162804871943,0.855264552220805,0.886291368862902,0.813057541122586
10382,夏祭り,ナツマツリ,名詞,lower intermediate,native Jap.,1.70715463783901,0.279612409110077,0.670411004772751,0.561454706240461,0.755156444942559
10390,斜め,ナナメ,名詞,lower intermediate,native Jap.,1.83351037523018,0.600855564225032,0.955389912972055,1.11853899905785,1.08676644232397
10419,生卵,ナマタマゴ,名詞,lower intermediate,native Jap.,2.08609561363058,0.231195205103717,1.1003522837738,1.10777126466498,1.27310321722703
10430,涙,ナミダ,名詞,lower intermediate,native Jap.,1.84012584789799,0.776481917407874,1.0616478339583,0.809914938230432,0.891998188452528
10443,鳴らす,ナラス,動詞1類,lower intermediate,native Jap.,1.84206277471782,0.339591343489843,0.789946094625267,0.836489347676732,0.878069921315701
10444,並び,ナラビ,名詞,lower intermediate,native Jap.,1.81844675902056,0.645505494369161,1.0512984563836,0.874443243156543,0.869028274064381
10447,並べる,ナラベル,動詞2類,lower intermediate,native Jap.,1.886908008124,1.08668025341569,1.36761728827263,1.29953561850336,1.30260431415968
10457,鳴る,ナル,動詞1類,lower intermediate,native Jap.,1.83876908225538,0.604616888004861,1.05473856732536,1.18948296888322,1.11272299104913
10497,似合う,ニアウ,動詞1類,lower intermediate,native Jap.,1.77789118570756,1.02469414904041,1.23231301954053,1.35932106006326,1.36378002730198
10504,苦手,ニガテ,名詞,lower intermediate,native Jap.,2.02538133928662,0.823418904099318,1.32229473923347,1.30897259764314,1.38965795228989
10510,握る,ニギル,動詞1類,lower intermediate,native Jap.,1.78995929745492,0.690852355170268,0.980900154886749,0.942574090697958,1.03249476236005
10541,虹,ニジ,名詞,lower intermediate,native Jap.,2.00755827487512,0.425321940621461,0.6992108245226,0.608249730585873,0.547615619275312
10570,日用品,ニチヨウヒン,名詞,lower intermediate,Chinese,2.04438487448309,0.919905119566662,1.16987634019146,1.08871136668458,1.10914388837793
10581,日程,ニッテイ,名詞,lower intermediate,Chinese,1.82019018781022,0.945854139756324,1.28027935814629,1.09599008981782,1.29044653437035
10605,入院,ニュウイン,名詞,lower intermediate,Chinese,2.03486669550669,0.475495217847126,1.1058002112988,0.960194962316744,1.17949521212814
10610,入学,ニュウガク,名詞,lower intermediate,Chinese,1.98803243225982,0.417778534196363,0.963954086677812,0.829908998169833,1.02141798282258
10651,人気,ニンキ,名詞,lower intermediate,Chinese,1.82256690117475,1.08803382454696,1.31889212286612,1.38404581293774,1.32173699577025
10656,人間,ニンゲン,名詞,lower intermediate,Chinese,1.93040905495004,0.79571008437145,1.20896187451356,1.26030340000643,1.26468534846408
10694,盗む,ヌスム,動詞1類,lower intermediate,native Jap.,1.89152296274693,0.412082919174935,0.977452573142266,0.728936988430074,1.00874772696296
10711,ねえ,ネエ,感動詞,lower intermediate,native Jap.,1.72106280170043,0.203115861040486,0.708909869024045,1.23087241267254,1.31889452445269
10722,ねぎ,ネギ,名詞,lower intermediate,native Jap.,1.8299698288389,0.638943260701468,0.940001333293081,1.19854189732338,1.26197380049242
10744,ネックレス,ネックレス,名詞,lower intermediate,foreign,2.08555480499762,0.317698762277506,0.907394330297817,0.720648843077164,0.954426731887433
10745,熱心,ネッシン,名詞,lower intermediate,Chinese,1.80025229557895,0.708127302116515,0.826071934775021,0.938380568257779,1.03343682936238
10764,寝坊,ネボウ,名詞,lower intermediate,native Jap.,1.93670213351753,0.459138793322459,0.823688269721278,1.14490140338692,0.993571631565426
10769,眠る,ネムル,動詞1類,lower intermediate,native Jap.,1.88102570844175,0.966481647870329,1.13174516791834,1.27134592993813,1.42359589770735
10801,年代,ネンダイ,名詞,lower intermediate,Chinese,1.7551821624592,0.699120011516158,1.09241632615169,1.12481181482687,1.03477716143083
10826,農業,ノウギョウ,名詞,lower intermediate,Chinese,2.07117601256931,0.320784066155938,1.25909637741805,1.01030339997244,1.18772707165647
10851,能力,ノウリョク,名詞,lower intermediate,Chinese,1.77753481773763,1.01547009613085,1.28822481928511,1.1861799034005,1.20288188641831
10879,ノック,ノック,名詞,lower intermediate,foreign,1.95420188176777,0.329696875948347,0.762911096687804,0.826580565048231,0.840229593217175
10897,上り,ノボリ,名詞,lower intermediate,native Jap.,1.85231490105755,0.298846004846241,0.788922268163386,0.89357006764701,0.850777522603379
10900,上る,ノボル,動詞1類,lower intermediate,native Jap.,1.77354625783206,0.596242513347831,0.829845925976643,0.79830578902483,0.830188143641674
10926,乗り換える,ノリカエル,動詞2類,lower intermediate,native Jap.,1.74887883262167,0.841831746590484,1.07831892685397,0.95028829868271,1.22115759057106
10935,乗り場,ノリバ,名詞,lower intermediate,native Jap.,1.85931344825489,0.353649370762613,1.09122272956438,0.930106366664662,1.02623804794936
10938,乗り物,ノリモノ,名詞,lower intermediate,native Jap.,1.72766353168229,0.355378405481989,0.781238113571862,0.910389205198083,1.07302730307004
10955,ばあさん,バアサン,名詞,lower intermediate,native Jap.,1.73407753471389,0.232465533940881,0.540580487800816,0.762084992049519,0.930945641389936
10962,倍,バイ,接尾辞,lower intermediate,Chinese,1.83671315067059,1.02380120611652,1.28682883525714,1.17536624064954,1.25150651344972
10965,灰色,ハイイロ,名詞,lower intermediate,native Jap.,1.85116285716859,0.42469839432628,0.561735670096571,0.879059807792145,0.905431442959272
11022,売店,バイテン,名詞,lower intermediate,Chinese,1.86801360999584,0.580438754914467,0.882979172613605,1.12309846075948,0.974974309776779
11052,ハウス,ハウス,接尾辞,lower intermediate,foreign,1.73432934548353,0.544701533307844,0.724864213473635,0.542069746442961,0.761600658322976
11081,吐く,ハク,動詞1類,lower intermediate,native Jap.,1.92619425026131,0.375332151629855,0.786284144745169,1.02383548339199,1.1154739477895
11089,白菜,ハクサイ,名詞,lower intermediate,Chinese,1.77705956591967,0.115206896502172,0.57039040219488,0.964843692019618,0.911416641474935
11112,博物館,ハクブツカン,名詞,lower intermediate,Chinese,1.71130021999465,0.392159904478985,0.843444837712268,0.56523462183038,0.785206100857124
11122,激しい,ハゲシイ,イ形容詞,lower intermediate,native Jap.,1.90039395000012,0.625978515136002,1.01984641495496,1.19706428928798,1.24015027317958
11131,箱,ハコ,名詞,lower intermediate,native Jap.,1.68087168571104,0.623338908868513,0.818507693424021,1.10382039769876,1.01736660676457
11142,端,ハシ,名詞,lower intermediate,native Jap.,1.66789662745444,0.38932801014843,0.682576962744393,0.540440173153947,0.573138831053635
11148,始まり,ハジマリ,名詞,lower intermediate,native Jap.,1.97894065398263,1.07623470425047,1.30100938839341,1.31311418694641,1.37053294152979
11150,始め,ハジメ,名詞,lower intermediate,native Jap.,1.9388271229025,0.945882572443424,1.26628945878529,1.19996131875254,1.25528614868593
11151,初め,ハジメ,名詞,lower intermediate,native Jap.,1.75052139813459,1.12208316374538,1.3397668104456,1.0905826391681,1.27866414284272
11157,パジャマ,パジャマ,名詞,lower intermediate,foreign,1.89562382208478,0.258853356337071,0.638471255300822,0.546022006841005,0.659826979876225
11168,恥ずかしい,ハズカシイ,イ形容詞,lower intermediate,native Jap.,1.70460654174448,0.888088071928599,1.20000668235645,1.2236263566513,1.30665669354753
11169,外す,ハズス,動詞1類,lower intermediate,native Jap.,1.89731010958482,0.870688502589498,1.06866715063952,1.13003640373066,1.28783059172042
11177,外れる,ハズレル,動詞2類,lower intermediate,native Jap.,2.01657261857866,0.791730727083623,1.0606464000469,1.1212177233196,1.29931465386668
11185,肌,ハダ,名詞,lower intermediate,native Jap.,1.86899651702701,0.856588313325423,1.0309135613491,1.30092902518333,1.17652024625612
11192,はだし,ハダシ,名詞,lower intermediate,native Jap.,1.88189596437163,0.18440449425371,0.630755079497855,0.872927199211306,0.819065418707028
11223,発音,ハツオン,名詞,lower intermediate,Chinese,1.70663986916699,0.451058013304506,0.898601863157432,0.695514070721982,0.77903092955574
11229,バック,バック,名詞,lower intermediate,foreign,1.94187472750869,0.513565355376041,0.940754740736411,1.20060410021924,1.14516197884433
11280,発売,ハツバイ,名詞,lower intermediate,Chinese,1.58751061534625,0.604072781089318,1.08010081177456,0.829655398444398,1.20758634933492
11288,発明,ハツメイ,名詞,lower intermediate,Chinese,1.77515973454884,0.189447890135255,0.72246145686528,0.60039353385137,0.654568491332437
11302,花柄,ハナガラ,名詞,lower intermediate,native Jap.,1.90504617332685,0.326331527532385,0.644172092461017,0.803528631618299,0.735215953516512
11306,話し合い,ハナシアイ,名詞,lower intermediate,native Jap.,1.97146817024173,1.08126970715486,1.41287275543919,1.31401234288343,1.38043646072799
